Date,Continent,Customer_Name,Turnover,Profit,Profit_Margin,Total_Order,Return_Rate,Product_Name,Product_Subcategory_Name,Returned_Product,Category_Name,CM_Turnover,CM_Order,CM_Return_Rate
2023-08-10,Asia,Customer 324,3541.0,676.33,19.1,1,9.37,Water Bottles 7,Water Bottles,,Accessories,3229.63,1,10.27
2023-05-17,North America,Customer 46,3756.18,622.4,16.57,8,9.0,Water Bottles 9,Water Bottles,,Accessories,3252.28,7,8.93
2023-09-20,Australia,Customer 179,2006.48,383.64,19.12,3,5.75,Helmets 10,Helmets,,Clothing,2078.51,1,6.88
2023-03-25,Europe,Customer 906,3943.33,244.09,6.19,7,8.59,Shorts 2,Shorts,,Clothing,4655.83,7,10.13
2023-06-29,Asia,Customer 153,3711.56,287.27,7.74,4,3.84,Water Bottles 5,Water Bottles,,Accessories,3817.85,6,4.39
2023-02-02,Europe,Customer 72,3596.08,371.48,10.33,9,0.41,Locks 8,Locks,,Accessories,4001.7,11,0.38
2023-05-23,North America,Customer 26,2755.49,808.74,29.35,6,1.2,Pedals 9,Pedals,,Components,2768.75,6,1.29
2023-02-23,South America,Customer 331,2157.07,204.92,9.5,4,9.87,Lights 6,Lights,,Accessories,2449.07,2,9.88
2023-07-27,South America,Customer 936,2860.92,502.95,17.58,1,7.41,Jerseys 10,Jerseys,,Clothing,2862.29,3,7.72
2023-05-16,North America,Customer 225,1206.9,278.67,23.09,4,0.2,Helmets 5,Helmets,,Clothing,1347.81,6,0.17
2023-01-23,North America,Customer 181,3772.08,732.92,19.43,10,1.08,Chains 1,Chains,,Components,4245.71,11,0.9
2023-02-04,North America,Customer 164,825.32,127.92,15.5,5,1.88,Locks 2,Locks,,Accessories,858.95,7,1.54
2023-04-29,Africa,Customer 915,4467.44,870.26,19.48,9,9.57,Brakes 5,Brakes,,Components,4017.46,10,10.06
2023-02-12,Africa,Customer 580,2173.01,505.22,23.25,6,9.97,Water Bottles 8,Water Bottles,,Accessories,2320.42,8,10.66
2023-09-05,Europe,Customer 192,1646.81,340.89,20.7,8,4.32,Brakes 5,Brakes,,Components,1492.17,9,3.72
2023-01-31,Europe,Customer 72,719.55,200.83,27.91,3,3.1,Saddles 8,Saddles,Saddles 8,Components,794.14,3,2.84
2023-07-24,Australia,Customer 608,1308.43,198.75,15.19,5,8.82,Chains 7,Chains,,Components,1474.14,7,9.45
2023-02-28,North America,Customer 2,4649.61,280.37,6.03,6,5.33,Chains 1,Chains,,Components,5305.68,5,4.69
2023-08-24,South America,Customer 942,1034.58,81.42,7.87,1,3.94,Road Bikes 7,Road Bikes,,Bikes,868.55,-1,3.65
2023-03-04,Asia,Customer 510,1513.48,215.52,14.24,5,7.88,Lights 3,Lights,,Accessories,1317.73,4,8.21
2023-01-19,North America,Customer 601,2966.98,834.91,28.14,1,8.7,Helmets 10,Helmets,Helmets 10,Clothing,3192.29,3,8.99
2023-01-26,Asia,Customer 283,379.51,52.33,13.79,3,0.08,Helmets 7,Helmets,,Clothing,329.27,1,0.09
2023-12-08,North America,Customer 976,638.63,89.41,14.0,3,0.88,Shorts 9,Shorts,,Clothing,514.76,2,0.96
2023-01-11,North America,Customer 665,877.23,49.74,5.67,9,5.93,Shorts 4,Shorts,,Clothing,868.99,10,5.1
2023-05-15,Europe,Customer 128,161.16,34.1,21.16,7,1.81,Chains 8,Chains,,Components,158.1,5,1.86
2023-08-12,North America,Customer 266,2788.52,618.77,22.19,10,0.57,Brakes 8,Brakes,,Components,3025.64,11,0.54
2023-07-04,Africa,Customer 678,2533.82,419.35,16.55,1,0.89,Mountain Bikes 4,Mountain Bikes,,Bikes,2055.74,-1,1.01
2023-09-25,Europe,Customer 713,2360.74,668.09,28.3,4,4.45,Pedals 2,Pedals,,Components,2636.47,3,3.86
2023-09-23,Africa,Customer 450,1075.25,176.45,16.41,3,8.93,Gloves 4,Gloves,,Clothing,959.53,5,7.99
2023-08-28,Asia,Customer 931,3281.3,216.24,6.59,4,5.14,Mountain Bikes 10,Mountain Bikes,,Bikes,2682.86,3,5.77
2023-01-12,Asia,Customer 141,2875.66,479.66,16.68,5,2.02,Pedals 2,Pedals,,Components,2948.66,7,1.94
2023-02-27,Asia,Customer 566,2333.25,572.58,24.54,3,6.27,Shorts 4,Shorts,,Clothing,2619.29,1,5.05
2023-03-12,Europe,Customer 648,2683.62,304.05,11.33,1,5.83,Saddles 5,Saddles,,Components,2720.4,3,4.85
2023-03-03,Africa,Customer 184,2121.86,520.92,24.55,2,7.26,Brakes 3,Brakes,,Components,2456.52,0,6.51
2023-07-01,Africa,Customer 154,549.58,124.04,22.57,6,4.24,Locks 1,Locks,,Accessories,616.97,4,4.32
2023-06-05,North America,Customer 170,2205.24,632.68,28.69,2,9.04,Mountain Bikes 7,Mountain Bikes,Mountain Bikes 7,Bikes,2474.45,4,9.78
2023-10-06,Africa,Customer 843,2912.61,350.1,12.02,4,7.46,Mountain Bikes 1,Mountain Bikes,,Bikes,2998.28,6,7.64
2023-04-25,Africa,Customer 212,4316.66,1209.1,28.01,7,9.86,Helmets 9,Helmets,,Clothing,3621.04,6,11.41
2023-07-03,North America,Customer 149,3318.93,385.99,11.63,1,0.92,Helmets 2,Helmets,,Clothing,3954.08,-1,0.83
2023-06-09,North America,Customer 392,1122.65,307.16,27.36,7,3.36,Locks 9,Locks,,Accessories,1189.26,6,3.09
2023-11-28,Asia,Customer 581,4784.58,739.22,15.45,7,9.06,Shorts 6,Shorts,,Clothing,4900.37,7,10.11
2023-08-20,Asia,Customer 88,4438.05,1314.99,29.63,3,9.64,Brakes 8,Brakes,,Components,4466.7,5,8.99
2023-09-23,Asia,Customer 916,983.76,244.76,24.88,2,6.16,Gloves 2,Gloves,,Clothing,990.41,4,5.21
2023-11-13,Australia,Customer 823,2168.63,402.28,18.55,7,8.98,Mountain Bikes 1,Mountain Bikes,,Bikes,2236.4,8,10.01
2023-07-26,Africa,Customer 772,701.76,188.84,26.91,1,1.57,Lights 1,Lights,,Accessories,597.51,3,1.71
2023-07-25,Africa,Customer 505,317.95,81.36,25.59,3,1.25,Water Bottles 6,Water Bottles,,Accessories,341.57,5,1.03
2023-03-14,Australia,Customer 673,4941.48,455.6,9.22,4,7.23,Mountain Bikes 4,Mountain Bikes,,Bikes,4257.8,4,8.48
2023-08-07,Africa,Customer 457,2359.71,174.15,7.38,5,8.7,Road Bikes 7,Road Bikes,,Bikes,2123.94,5,9.66
2023-03-02,North America,Customer 809,2306.97,407.41,17.66,8,6.04,Water Bottles 3,Water Bottles,,Accessories,1881.78,8,5.67
2023-05-31,Europe,Customer 426,2589.55,439.71,16.98,2,4.51,Shorts 1,Shorts,,Clothing,2719.48,1,3.63
2023-03-16,Europe,Customer 401,4906.85,767.92,15.65,3,3.54,Mountain Bikes 3,Mountain Bikes,,Bikes,5140.88,5,3.69
2023-04-16,Europe,Customer 967,2198.46,143.56,6.53,8,1.5,Helmets 6,Helmets,,Clothing,2222.48,8,1.5
2023-02-13,Africa,Customer 910,2277.76,554.18,24.33,4,5.09,Gloves 8,Gloves,,Clothing,2691.67,2,4.2
2023-08-10,Asia,Customer 480,4455.85,1307.35,29.34,6,6.53,Helmets 10,Helmets,,Clothing,4837.72,4,5.29
2023-01-15,Europe,Customer 5,4746.82,480.38,10.12,6,6.9,Lights 8,Lights,,Accessories,4003.3,8,7.84
2023-11-03,Africa,Customer 349,363.39,51.71,14.23,4,5.56,Jerseys 4,Jerseys,,Clothing,319.17,2,6.22
2023-04-13,Europe,Customer 646,503.03,91.5,18.19,2,9.16,Saddles 9,Saddles,,Components,549.04,4,7.84
2023-12-31,North America,Customer 956,3485.8,664.74,19.07,5,4.81,Road Bikes 1,Road Bikes,,Bikes,2974.67,5,5.35
2023-10-18,North America,Customer 957,3623.86,993.3,27.41,7,3.41,Saddles 1,Saddles,,Components,4329.22,6,3.25
2023-08-19,Asia,Customer 818,4299.78,375.8,8.74,7,0.6,Touring Bikes 6,Touring Bikes,,Bikes,5116.91,8,0.63
2023-11-14,Africa,Customer 828,2196.91,371.5,16.91,10,2.14,Brakes 6,Brakes,,Components,2145.24,8,2.09
2023-07-04,South America,Customer 780,1778.12,226.18,12.72,5,1.76,Helmets 8,Helmets,,Clothing,1802.43,4,1.42
2023-02-02,South America,Customer 396,3121.25,799.35,25.61,7,2.41,Lights 10,Lights,,Accessories,3406.97,7,2.47
2023-01-24,Europe,Customer 505,2519.04,654.7,25.99,9,1.26,Saddles 6,Saddles,,Components,2626.03,8,1.41
2023-01-17,North America,Customer 565,2323.04,401.65,17.29,8,3.83,Chains 1,Chains,,Components,1973.47,8,4.04
2023-06-24,Europe,Customer 356,4881.26,568.67,11.65,7,3.47,Lights 3,Lights,,Accessories,5683.67,7,3.88
2023-12-07,Australia,Customer 336,2813.47,549.47,19.53,6,0.6,Lights 8,Lights,,Accessories,3321.88,4,0.64
2023-07-28,Australia,Customer 745,199.63,24.63,12.34,5,3.63,Jerseys 9,Jerseys,,Clothing,199.81,7,4.07
2023-05-10,North America,Customer 839,4678.8,832.36,17.79,1,4.83,Helmets 1,Helmets,,Clothing,4593.67,0,5.67
2023-10-24,Asia,Customer 874,3808.46,940.31,24.69,4,8.37,Jerseys 5,Jerseys,,Clothing,3878.22,3,6.93
2023-01-07,North America,Customer 150,4498.72,589.33,13.1,2,4.7,Shorts 10,Shorts,,Clothing,4995.31,0,4.57
2023-04-19,Asia,Customer 940,1104.73,258.06,23.36,3,7.81,Locks 8,Locks,,Accessories,1289.32,5,7.48
2023-10-21,South America,Customer 489,4412.45,530.82,12.03,8,2.01,Brakes 8,Brakes,,Components,5088.44,8,2.11
2024-01-01,South America,Customer 807,1927.77,315.38,16.36,1,0.1,Pedals 3,Pedals,,Components,1982.89,1,0.09
2023-09-07,Australia,Customer 503,398.88,49.66,12.45,9,2.14,Mountain Bikes 8,Mountain Bikes,,Bikes,408.79,7,1.91
2023-07-14,Europe,Customer 955,3203.85,663.2,20.7,10,1.66,Water Bottles 9,Water Bottles,,Accessories,3588.48,12,1.89
2023-06-23,Australia,Customer 270,3049.25,206.13,6.76,3,1.02,Water Bottles 10,Water Bottles,,Accessories,3367.35,5,1.0
2023-04-28,North America,Customer 352,752.23,119.45,15.88,5,4.89,Road Bikes 1,Road Bikes,,Bikes,795.27,3,5.05
2023-04-17,Asia,Customer 676,350.8,100.22,28.57,5,3.26,Jerseys 3,Jerseys,,Clothing,338.6,3,3.71
2023-05-19,Africa,Customer 865,1324.88,101.09,7.63,7,0.04,Road Bikes 7,Road Bikes,,Bikes,1162.35,7,0.05
2023-11-25,Australia,Customer 14,3661.14,412.24,11.26,4,9.61,Road Bikes 9,Road Bikes,,Bikes,3986.1,5,8.13
2023-03-11,South America,Customer 605,3027.82,717.9,23.71,7,7.66,Shorts 10,Shorts,,Clothing,3061.82,7,7.32
2023-04-14,Asia,Customer 978,2628.09,672.27,25.58,1,7.8,Pedals 5,Pedals,,Components,2636.66,2,6.74
2023-08-11,Europe,Customer 982,3511.93,782.46,22.28,6,8.28,Lights 5,Lights,,Accessories,3140.76,4,8.33
2023-04-14,Australia,Customer 299,3021.69,190.97,6.32,7,3.11,Jerseys 3,Jerseys,,Clothing,2667.46,9,3.17
2024-01-01,North America,Customer 848,1563.84,275.08,17.59,2,1.49,Chains 1,Chains,,Components,1585.19,3,1.73
2023-06-06,South America,Customer 935,4555.95,604.12,13.26,9,5.32,Gloves 5,Gloves,,Clothing,4207.12,10,4.77
2023-11-17,Europe,Customer 629,1268.86,99.73,7.86,3,2.54,Pedals 5,Pedals,,Components,1373.61,2,2.36
2023-12-08,Europe,Customer 642,1971.68,145.12,7.36,8,8.63,Mountain Bikes 5,Mountain Bikes,Mountain Bikes 5,Bikes,1867.89,7,7.87
2023-08-22,South America,Customer 694,531.2,144.38,27.18,8,7.16,Saddles 7,Saddles,,Components,425.87,6,6.92
2023-02-09,Europe,Customer 344,853.95,46.28,5.42,6,4.89,Locks 10,Locks,,Accessories,813.95,7,4.8
2023-11-08,South America,Customer 423,2098.55,568.71,27.1,7,0.23,Shorts 5,Shorts,,Clothing,2108.5,6,0.19
2023-05-27,Africa,Customer 488,2658.0,310.19,11.67,3,2.83,Touring Bikes 2,Touring Bikes,,Bikes,2503.12,2,2.75
2023-03-07,Europe,Customer 618,4611.2,1042.59,22.61,6,9.45,Water Bottles 10,Water Bottles,Water Bottles 10,Accessories,4309.86,5,8.31
2023-11-28,Europe,Customer 414,2885.72,748.56,25.94,4,5.4,Saddles 7,Saddles,,Components,2628.29,4,4.42
2023-07-28,North America,Customer 801,1007.46,89.87,8.92,7,9.79,Gloves 4,Gloves,,Clothing,1013.39,6,8.68
2023-08-30,Africa,Customer 970,251.06,52.07,20.74,4,3.76,Mountain Bikes 8,Mountain Bikes,,Bikes,238.72,3,3.8
2023-05-31,Asia,Customer 851,1494.9,426.49,28.53,10,8.44,Chains 8,Chains,,Components,1740.08,9,8.37
2023-12-22,Australia,Customer 309,4526.27,593.39,13.11,10,6.0,Mountain Bikes 3,Mountain Bikes,,Bikes,5330.92,9,5.89
2023-12-18,South America,Customer 284,748.77,48.82,6.52,8,4.32,Lights 4,Lights,,Accessories,858.75,7,4.32
2023-02-22,Europe,Customer 962,357.44,75.38,21.09,9,3.72,Chains 3,Chains,,Components,362.07,8,3.25
2023-05-08,Africa,Customer 930,2727.99,725.65,26.6,5,7.1,Touring Bikes 4,Touring Bikes,Touring Bikes 4,Bikes,2972.73,6,6.42
2023-11-08,Australia,Customer 357,4826.57,842.24,17.45,4,0.86,Mountain Bikes 10,Mountain Bikes,,Bikes,4177.91,4,1.0
2023-10-22,South America,Customer 650,2757.33,644.66,23.38,5,9.75,Saddles 5,Saddles,,Components,3164.4,4,11.15
2023-04-08,Asia,Customer 161,815.77,151.9,18.62,10,4.11,Chains 4,Chains,,Components,860.79,12,3.34
2023-06-03,Africa,Customer 500,590.2,61.79,10.47,7,6.59,Water Bottles 9,Water Bottles,,Accessories,513.15,7,6.87
2023-12-10,Asia,Customer 77,4708.87,266.99,5.67,6,5.48,Chains 10,Chains,,Components,5196.72,4,5.87
2023-10-08,Africa,Customer 548,3427.25,1017.89,29.7,5,9.83,Brakes 2,Brakes,,Components,3574.64,6,11.62
2023-05-30,Africa,Customer 189,1426.77,249.4,17.48,3,7.15,Touring Bikes 6,Touring Bikes,,Bikes,1434.79,5,7.41
2023-11-15,Australia,Customer 171,857.91,115.65,13.48,8,6.95,Shorts 2,Shorts,,Clothing,896.73,6,7.08
2023-06-26,Africa,Customer 696,1400.55,349.58,24.96,7,5.04,Gloves 8,Gloves,Gloves 8,Clothing,1144.74,9,4.94
2023-08-31,Asia,Customer 544,2402.65,226.33,9.42,4,2.76,Water Bottles 3,Water Bottles,,Accessories,2418.18,3,2.39
2023-12-09,Europe,Customer 208,4154.31,321.54,7.74,8,7.39,Touring Bikes 4,Touring Bikes,,Bikes,4203.42,7,6.28
2023-07-31,Australia,Customer 731,3379.02,853.54,25.26,7,0.46,Lights 3,Lights,,Accessories,3650.16,7,0.42
2023-10-28,Europe,Customer 246,4163.77,614.57,14.76,9,2.84,Brakes 3,Brakes,,Components,4678.18,11,2.87
2023-05-13,Africa,Customer 414,4323.09,936.38,21.66,9,3.81,Water Bottles 2,Water Bottles,,Accessories,4208.71,9,4.54
2023-11-20,Asia,Customer 61,3360.07,451.93,13.45,6,3.44,Road Bikes 7,Road Bikes,,Bikes,2795.63,5,3.98
2023-02-19,Australia,Customer 991,2507.27,437.52,17.45,10,2.21,Shorts 7,Shorts,,Clothing,2222.4,8,2.08
2023-10-28,South America,Customer 891,3345.64,292.07,8.73,9,6.32,Lights 3,Lights,,Accessories,3230.67,11,6.02
2023-03-03,Africa,Customer 509,3033.91,693.55,22.86,5,7.2,Shorts 7,Shorts,,Clothing,3592.94,7,6.05
2023-08-05,Asia,Customer 464,1454.22,326.47,22.45,4,0.31,Helmets 3,Helmets,,Clothing,1330.14,3,0.26
2023-04-01,North America,Customer 736,409.61,111.62,27.25,1,0.12,Shorts 6,Shorts,,Clothing,419.21,1,0.1
2023-08-08,South America,Customer 969,3787.75,545.44,14.4,2,7.38,Shorts 4,Shorts,,Clothing,4166.83,2,7.58
2023-09-24,Africa,Customer 8,588.05,108.02,18.37,8,7.2,Lights 8,Lights,,Accessories,482.52,8,5.87
2023-12-30,Africa,Customer 83,1336.93,112.97,8.45,6,5.26,Locks 5,Locks,,Accessories,1333.18,8,5.83
2023-06-24,North America,Customer 365,4017.49,379.25,9.44,3,1.16,Mountain Bikes 6,Mountain Bikes,,Bikes,4432.92,5,1.37
2023-06-03,South America,Customer 657,343.06,81.41,23.73,7,7.99,Brakes 10,Brakes,Brakes 10,Components,349.63,6,8.41
2023-04-19,Europe,Customer 911,2930.89,314.48,10.73,8,8.89,Chains 2,Chains,,Components,2506.6,10,7.42
2023-10-04,Europe,Customer 422,2661.23,318.55,11.97,4,0.42,Lights 6,Lights,,Accessories,2168.6,3,0.42
2023-05-27,North America,Customer 430,2307.39,176.75,7.66,4,3.58,Chains 8,Chains,,Components,1915.0,4,2.88
2023-03-19,South America,Customer 573,1639.61,442.86,27.01,7,5.27,Road Bikes 3,Road Bikes,,Bikes,1927.57,9,5.66
2023-02-18,South America,Customer 928,3773.74,258.88,6.86,8,5.05,Saddles 4,Saddles,,Components,3319.0,6,5.79
2023-06-20,South America,Customer 653,729.84,122.83,16.83,9,2.5,Jerseys 4,Jerseys,,Clothing,727.51,8,2.64
2023-05-08,North America,Customer 277,1122.14,168.77,15.04,3,1.17,Jerseys 10,Jerseys,,Clothing,1263.63,5,1.28
2023-02-02,Asia,Customer 825,3524.15,885.62,25.13,4,1.56,Road Bikes 3,Road Bikes,,Bikes,2856.53,3,1.53
2023-02-19,Europe,Customer 428,4642.75,490.27,10.56,9,8.66,Water Bottles 1,Water Bottles,,Accessories,5065.98,10,9.25
2023-01-01,Australia,Customer 942,1441.71,106.11,7.36,1,5.46,Touring Bikes 1,Touring Bikes,,Bikes,1508.48,1,6.01
2023-10-30,South America,Customer 67,788.18,61.87,7.85,3,9.99,Water Bottles 6,Water Bottles,,Accessories,720.9,4,9.83
2023-07-28,South America,Customer 239,2414.27,538.14,22.29,2,5.34,Gloves 10,Gloves,,Clothing,2786.26,4,5.44
2023-02-06,Africa,Customer 731,3561.87,826.35,23.2,7,4.63,Brakes 2,Brakes,,Components,3487.94,8,4.19
2023-01-25,North America,Customer 605,4251.87,456.65,10.74,2,6.08,Helmets 2,Helmets,,Clothing,3852.89,0,6.29
2023-08-08,Africa,Customer 72,1023.85,92.25,9.01,2,7.25,Gloves 10,Gloves,,Clothing,831.93,2,7.76
2023-05-09,South America,Customer 381,655.86,68.93,10.51,3,3.91,Water Bottles 2,Water Bottles,,Accessories,701.3,3,4.27
2023-04-01,Europe,Customer 14,4952.78,1481.38,29.91,1,8.0,Touring Bikes 5,Touring Bikes,,Bikes,5848.41,-1,7.59
2023-08-30,Australia,Customer 241,4508.65,549.15,12.18,2,1.61,Chains 8,Chains,,Components,4948.71,3,1.68
2023-12-12,Australia,Customer 196,4037.95,626.29,15.51,10,9.12,Road Bikes 6,Road Bikes,,Bikes,3550.02,9,9.4
2023-05-16,Africa,Customer 934,4671.84,758.71,16.24,7,0.55,Locks 3,Locks,,Accessories,4842.46,8,0.61
2023-07-07,Asia,Customer 157,195.57,50.54,25.84,2,3.12,Touring Bikes 8,Touring Bikes,,Bikes,183.37,3,3.06
2023-08-20,Africa,Customer 275,2582.63,634.81,24.58,8,3.86,Helmets 5,Helmets,,Clothing,2532.02,6,4.5
2023-05-15,Europe,Customer 932,3691.37,824.65,22.34,2,1.47,Chains 7,Chains,,Components,3905.23,1,1.66
2023-11-11,Africa,Customer 527,1533.26,362.46,23.64,4,6.53,Jerseys 5,Jerseys,,Clothing,1250.95,4,6.47
2023-04-26,South America,Customer 980,767.02,159.62,20.81,7,9.81,Pedals 10,Pedals,Pedals 10,Components,645.49,9,11.69
2023-01-05,Africa,Customer 577,618.25,147.51,23.86,2,8.62,Pedals 5,Pedals,,Components,617.85,2,7.64
2023-05-29,Europe,Customer 861,4478.32,893.42,19.95,2,0.22,Gloves 8,Gloves,,Clothing,4492.23,3,0.22
2023-11-17,South America,Customer 747,2940.55,870.7,29.61,2,2.98,Water Bottles 10,Water Bottles,,Accessories,3120.79,1,2.96
2023-12-11,Australia,Customer 151,4304.59,888.9,20.65,10,6.2,Road Bikes 5,Road Bikes,,Bikes,4387.27,8,7.42
2023-11-21,North America,Customer 264,3833.78,513.73,13.4,6,5.01,Lights 1,Lights,,Accessories,3939.59,6,5.28
2023-01-07,Asia,Customer 597,4907.71,1027.18,20.93,6,1.87,Helmets 7,Helmets,,Clothing,4521.49,5,1.83
2023-11-29,Australia,Customer 255,612.23,103.41,16.89,5,5.43,Jerseys 1,Jerseys,,Clothing,501.75,7,6.13
2023-06-12,Asia,Customer 800,2266.64,216.92,9.57,7,2.26,Jerseys 10,Jerseys,,Clothing,1981.88,6,1.85
2023-01-24,Europe,Customer 551,3591.59,1066.34,29.69,9,4.62,Chains 8,Chains,,Components,3438.08,9,4.25
2023-02-05,Australia,Customer 901,944.8,156.74,16.59,9,3.91,Road Bikes 2,Road Bikes,Road Bikes 2,Bikes,841.43,7,4.09
2023-09-04,Africa,Customer 686,319.68,66.14,20.69,5,1.95,Shorts 6,Shorts,,Clothing,349.0,6,2.19
2023-10-07,Australia,Customer 798,697.05,42.52,6.1,5,9.17,Gloves 2,Gloves,,Clothing,649.72,4,9.53
2023-02-21,Europe,Customer 133,1134.03,73.49,6.48,5,3.49,Road Bikes 2,Road Bikes,,Bikes,1314.32,5,2.82
2023-07-16,Asia,Customer 797,4128.21,1094.8,26.52,1,1.9,Jerseys 1,Jerseys,,Clothing,4855.74,3,1.8
2023-05-12,Asia,Customer 722,2241.29,160.7,7.17,1,7.88,Touring Bikes 4,Touring Bikes,,Bikes,2294.19,2,7.24
2023-10-07,Asia,Customer 351,1808.12,259.65,14.36,2,2.54,Mountain Bikes 7,Mountain Bikes,,Bikes,1772.22,0,2.82
2023-05-04,Europe,Customer 330,3685.84,775.87,21.05,8,0.46,Shorts 6,Shorts,,Clothing,3154.78,8,0.51
2023-07-29,Asia,Customer 471,685.55,42.85,6.25,3,6.14,Water Bottles 6,Water Bottles,,Accessories,818.73,3,6.62
2023-03-01,Africa,Customer 335,1972.07,209.24,10.61,7,7.63,Jerseys 10,Jerseys,,Clothing,2305.89,7,8.2
2023-08-16,Europe,Customer 482,153.57,25.58,16.66,8,3.39,Locks 10,Locks,,Accessories,136.61,8,3.99
2023-08-28,Australia,Customer 24,1678.73,144.71,8.62,4,6.39,Touring Bikes 3,Touring Bikes,Touring Bikes 3,Bikes,1955.4,4,6.75
2023-09-16,North America,Customer 531,2302.68,375.11,16.29,4,2.23,Gloves 8,Gloves,,Clothing,2429.68,4,1.99
2023-09-23,South America,Customer 812,3460.02,804.45,23.25,2,1.49,Road Bikes 4,Road Bikes,,Bikes,3969.79,4,1.66
2023-07-16,Europe,Customer 719,4431.88,1298.1,29.29,8,0.14,Mountain Bikes 4,Mountain Bikes,,Bikes,4869.53,10,0.16
2023-09-23,Australia,Customer 869,4474.6,1285.55,28.73,10,2.79,Locks 2,Locks,,Accessories,4969.27,11,3.25
2023-08-16,South America,Customer 548,2342.75,466.44,19.91,7,3.48,Gloves 3,Gloves,,Clothing,2243.81,7,3.63
2023-06-09,North America,Customer 742,2261.65,407.78,18.03,4,8.4,Water Bottles 6,Water Bottles,,Accessories,1867.88,5,7.99
2023-09-27,Europe,Customer 343,2552.66,173.84,6.81,9,6.22,Locks 6,Locks,,Accessories,2376.29,8,5.89
2023-12-19,Europe,Customer 438,1163.31,272.45,23.42,9,8.12,Mountain Bikes 8,Mountain Bikes,,Bikes,1000.08,9,7.7
2023-09-24,North America,Customer 232,1737.98,475.34,27.35,1,9.0,Touring Bikes 1,Touring Bikes,,Bikes,1930.66,-1,8.07
2023-01-23,Australia,Customer 686,3396.99,901.9,26.55,7,3.38,Brakes 4,Brakes,,Components,3053.7,6,3.31
2023-03-03,Africa,Customer 287,2430.98,669.98,27.56,2,5.49,Jerseys 2,Jerseys,,Clothing,2119.31,4,4.86
2023-09-25,North America,Customer 765,2299.91,171.57,7.46,4,9.67,Gloves 2,Gloves,,Clothing,2716.06,5,8.29
2023-07-27,Asia,Customer 742,3248.12,648.0,19.95,2,0.29,Mountain Bikes 1,Mountain Bikes,,Bikes,3522.82,1,0.24
2023-12-25,Asia,Customer 710,3582.64,423.47,11.82,2,9.4,Gloves 6,Gloves,,Clothing,3494.06,3,8.13
2023-05-13,South America,Customer 254,2897.81,414.39,14.3,7,6.59,Lights 5,Lights,,Accessories,2532.75,8,5.82
2023-04-28,Australia,Customer 821,4839.04,1364.61,28.2,6,7.86,Locks 9,Locks,,Accessories,4582.44,7,7.5
2023-01-09,North America,Customer 899,531.21,123.77,23.3,6,5.74,Mountain Bikes 9,Mountain Bikes,,Bikes,630.8,8,5.5
2023-01-05,Asia,Customer 593,284.56,17.3,6.08,1,6.71,Lights 5,Lights,,Accessories,274.42,0,6.51
2023-08-06,Asia,Customer 513,265.15,57.8,21.8,10,8.39,Gloves 2,Gloves,,Clothing,307.69,11,9.23
2023-07-18,South America,Customer 749,4568.15,546.35,11.96,9,7.11,Gloves 2,Gloves,,Clothing,4328.85,8,6.3
2023-12-24,Africa,Customer 677,964.5,87.67,9.09,1,9.09,Lights 5,Lights,,Accessories,1154.8,0,10.06
2023-04-13,North America,Customer 833,3260.09,512.49,15.72,2,1.17,Water Bottles 1,Water Bottles,,Accessories,2719.21,4,1.09
2023-06-13,North America,Customer 288,3315.42,401.17,12.1,7,2.97,Gloves 6,Gloves,,Clothing,3463.23,9,2.77
2023-03-03,South America,Customer 924,3452.91,368.08,10.66,4,8.39,Shorts 4,Shorts,,Clothing,3818.19,5,7.89
2023-01-01,Africa,Customer 419,2377.87,664.85,27.96,5,8.44,Lights 2,Lights,,Accessories,2661.04,4,9.34
2023-12-22,Europe,Customer 467,1547.37,326.8,21.12,10,9.82,Mountain Bikes 4,Mountain Bikes,,Bikes,1310.51,11,11.48
2023-09-07,North America,Customer 239,4524.0,838.75,18.54,3,9.24,Mountain Bikes 5,Mountain Bikes,,Bikes,5339.6,2,8.34
2023-01-24,North America,Customer 865,4154.49,656.82,15.81,2,4.94,Jerseys 2,Jerseys,,Clothing,4831.71,2,4.77
2023-04-13,Europe,Customer 888,2125.41,247.19,11.63,8,4.7,Saddles 3,Saddles,,Components,2186.92,8,4.88
2023-08-21,Asia,Customer 531,3277.88,264.85,8.08,10,0.08,Water Bottles 7,Water Bottles,,Accessories,3719.88,11,0.09
2023-10-17,Europe,Customer 140,2816.53,499.37,17.73,1,8.29,Gloves 1,Gloves,,Clothing,2823.01,1,6.69
2023-05-09,South America,Customer 292,4555.08,1354.68,29.74,7,5.25,Locks 6,Locks,,Accessories,4087.89,8,6.08
2023-01-21,Europe,Customer 192,2245.81,417.05,18.57,1,6.37,Shorts 7,Shorts,,Clothing,2030.96,3,5.33
2023-06-28,Australia,Customer 741,2557.43,272.11,10.64,9,1.0,Water Bottles 10,Water Bottles,,Accessories,3024.71,11,0.84
2023-04-03,Australia,Customer 993,1689.06,234.61,13.89,8,1.89,Water Bottles 10,Water Bottles,,Accessories,1809.47,10,1.81
2023-10-14,North America,Customer 442,841.4,122.17,14.52,8,3.95,Touring Bikes 1,Touring Bikes,,Bikes,927.09,8,4.53
2023-02-06,Africa,Customer 630,2104.52,224.13,10.65,9,6.74,Gloves 5,Gloves,,Clothing,2392.86,9,6.73
